pCD3z(),pSLP76(),pErk(),pS6()
1.36953,23.4358,10.469,27.962
0.854346,5.66238,2.31535,25.142
1.50652,18.4298,7.83161,29.4327
0.780288,3.85438,2.09226,38.4275
0.912012,7.10684,2.89045,9.48015
1.6245,18.1051,7.50232,23.6892
0.841163,7.31874,3.77318,21.5366
0.814242,4.20692,1.64424,6.42739
1.66368,38.6712,17.5123,45.5965
1.013,7.79845,3.09467,8.13027
0.837662,7.23934,3.18247,10.3489
0.643584,1.64353,0.666721,21.6808
1.38885,16.549,7.27383,29.6688
0.921071,9.06749,6.47638,57.9938
0.939235,10.5352,4.75342,43.688
1.22932,15.2707,6.55025,55.5864
2.08143,38.3746,16.8421,54.9722
0.698618,4.79492,2.43408,31.6534
